"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        4470,      -14.11421288,      -13.99826627,      -14.23233731
          0,           0,        4471,      -14.04705152,      -13.93553443,      -14.17767938
          0,           0,        4472,      -14.06891459,      -13.94807418,      -14.10729459
          0,           0,        4473,       -14.0486899,      -13.91556275,      -14.16380463
          0,           0,        4474,      -14.01255654,      -13.86876548,      -14.11446195
          0,           0,        4475,      -14.07244152,      -13.94684292,      -14.20071991
          0,           0,        4476,      -14.01028771,      -13.89239847,      -14.08576552
          0,           0,        4477,      -14.07876291,      -13.94964554,      -14.13723279
          0,           0,        4478,      -14.02849694,       -13.9022338,      -14.11700286
          0,           0,        4479,      -13.99714499,      -13.87991133,      -14.07828406
          0,           0,        4480,      -13.97760303,      -13.84619855,      -14.17796116
          0,           0,        4481,      -13.99757346,      -13.89212711,      -14.15987319
          0,           0,        4482,      -14.02177045,      -13.89854553,       -14.1046544
          0,           0,        4483,      -14.04668759,      -13.91202441,      -14.13797978
          0,           0,        4484,      -14.02816149,      -13.89697311,      -14.08785484
          0,           0,        4485,      -13.99751445,      -13.86597626,      -14.13540919
          0,           0,        4486,      -14.07222851,      -13.96200256,      -14.18037674
          0,           0,        4487,      -14.12783855,      -14.02231044,      -14.22775144
          0,           0,        4488,      -14.08887686,      -13.97005727,      -14.15666215
          0,           0,        4489,      -14.12868566,      -14.00152341,       -14.1766241
          0,           0,        4490,      -14.04139659,      -13.92679452,      -14.13821307
          0,           0,        4491,      -14.02852443,      -13.90766173,      -14.14369496
          0,           0,        4492,      -14.04818211,      -13.93283227,      -14.14239718
          0,           0,        4493,      -14.06235845,      -13.93100666,      -14.17931744
          0,           0,        4494,      -14.03734982,      -13.91034183,       -14.1853465
          0,           0,        4495,      -14.10952561,      -14.00268683,      -14.24099087
          0,           0,        4496,      -14.15274968,      -14.02447699,      -14.22022261
          0,           0,        4497,       -14.1186836,      -13.97870736,       -14.1875548
          0,           0,        4498,      -14.04746808,      -13.92850176,      -14.16758805
          0,           0,        4499,       -14.1013453,      -13.98678848,      -14.18974499
          0,           0,        4500,      -14.03468823,      -13.92634367,      -14.10060971
          0,           0,        4501,      -13.97310524,      -13.84520795,      -14.12038368
          0,           0,        4502,      -14.02519159,       -13.8915489,      -14.11293999
          0,           0,        4503,      -14.02496878,      -13.89174856,      -14.14453406
          0,           0,        4504,      -14.01495195,       -13.8801923,       -14.1780521
          0,           0,        4505,       -14.0056657,      -13.88623851,      -14.09169133
          0,           0,        4506,      -14.05931793,      -13.94715869,      -14.20361227
          0,           0,        4507,      -14.08863641,       -13.9584951,       -14.1522363
          0,           0,        4508,      -14.03079805,      -13.91811851,      -14.15734409
          0,           0,        4509,      -14.04511779,      -13.93517721,      -14.20087417
          0,           0,        4510,      -14.07870151,      -13.94906946,      -14.14239547
          0,           0,        4511,      -14.00884531,      -13.89483014,      -14.15016098
          0,           0,        4512,      -13.96027312,      -13.83463212,      -14.08930345
          0,           0,        4513,      -14.08180543,      -13.96018243,      -14.19531185
          0,           0,        4514,      -14.02089855,      -13.89151027,      -14.14025028
          0,           0,        4515,      -14.05306496,      -13.91985421,      -14.15273971
          0,           0,        4516,      -14.08958733,       -13.9978613,      -14.16496303
          0,           0,        4517,      -14.05351798,      -13.95270077,      -14.18647111
          0,           0,        4518,      -14.05732764,      -13.94035212,      -14.20508563
          0,           0,        4519,      -14.16286289,      -14.03226377,      -14.20446702
          0,           0,        4520,      -14.07184302,      -13.95984927,      -14.20437519
          0,           0,        4521,      -14.14784746,      -14.02594857,      -14.16116445
          0,           0,        4522,      -14.12423989,      -13.98863727,      -14.18072967
          0,           0,        4523,      -14.00852697,      -13.86776261,      -14.13590014
          0,           0,        4524,      -14.02883746,      -13.89001598,       -14.1099041
          0,           0,        4525,      -14.12662365,       -14.0252692,      -14.22358628
          0,           0,        4526,      -14.09746976,      -13.97849596,      -14.17817276
          0,           0,        4527,      -13.98217635,      -13.84162346,      -14.09888313
          0,           0,        4528,      -14.00667792,      -13.87678812,      -14.12045854
          0,           0,        4529,       -14.0310236,       -13.8897379,      -14.16201776
          0,           0,        4530,      -14.07474067,       -13.9370727,      -14.17443676
          0,           0,        4531,      -14.02035041,      -13.89478876,      -14.12155994
          0,           0,        4532,      -14.09236513,      -13.94357171,      -14.15831821
          0,           0,        4533,      -13.99886779,      -13.87080169,      -14.12451511
